Individual,PopID,Region,Species,Heat Temp,Cotyledon vs True Leaf,Time (rel/ms),Date,Time,Type,No.,1:F,1:Fm',1:Temp,1:Y (II),1:Fo,1:Fm,1:Fv/Fm
15.02,15,Los Angeles,californica,44,Cotyledon,734769,10/20/22,10:19:20,FO,78,141,130,20.2,0,141,130,-0.085
15.02,15,Los Angeles,californica,44,True Leaf,738813,10/20/22,10:19:24,FO,79,2,9,19.9,0,2,9,-
15.02,15,Los Angeles,californica,44,True Leaf,743176,10/20/22,10:19:29,FO,80,31,39,20.6,0,31,39,0.205
15.02,15,Los Angeles,californica,44,Cotyledon,746942,10/20/22,10:19:33,FO,81,11,15,20.6,0,11,15,0.267
15.02,15,Los Angeles,californica,44,Cotyledon,750684,10/20/22,10:19:36,FO,82,14,19,20.6,0,14,19,0.263
15.02,15,Los Angeles,californica,44,True Leaf,754375,10/20/22,10:19:40,FO,83,10,19,20.7,0,10,19,0.474
15.02,15,Los Angeles,californica,44,True Leaf,758426,10/20/22,10:19:44,FO,84,8,9,20.2,0,8,9,-
15.02,15,Los Angeles,californica,44,Cotyledon,762995,10/20/22,10:19:49,FO,85,78,96,20.6,0.188,78,96,0.188
15.02,15,Los Angeles,californica,44,Cotyledon,775533,10/20/22,10:20:01,FO,87,125,111,20.2,0,125,111,-0.126
15.02,15,Los Angeles,californica,44,True Leaf,779908,10/20/22,10:20:06,FO,88,36,49,20.6,0,36,49,0.265
15.02,15,Los Angeles,californica,44,True Leaf,783908,10/20/22,10:20:10,FO,89,43,58,20.4,0.259,43,58,0.259
16.03,16,Los Angeles,arcuata,44,Cotyledon,290452,10/20/22,10:11:56,FO,1,45,49,19.2,0,45,49,0.082
16.03,16,Los Angeles,arcuata,44,Cotyledon,295746,10/20/22,10:12:01,FO,2,47,50,19.5,0.06,47,50,0.06
16.03,16,Los Angeles,arcuata,44,True Leaf,300274,10/20/22,10:12:06,FO,3,29,38,19.2,0,29,38,0.237
16.03,16,Los Angeles,arcuata,44,True Leaf,304736,10/20/22,10:12:10,FO,4,52,55,19.2,0.055,52,55,0.055
16.03,16,Los Angeles,arcuata,44,Cotyledon,311972,10/20/22,10:12:18,FO,5,24,24,19.5,0,24,24,0
16.03,16,Los Angeles,arcuata,44,Cotyledon,316126,10/20/22,10:12:22,FO,6,14,19,19.2,0,14,19,0.263
16.03,16,Los Angeles,arcuata,44,True Leaf,320858,10/20/22,10:12:27,FO,7,14,21,19.5,0,14,21,0.333
16.03,16,Los Angeles,arcuata,44,True Leaf,325007,10/20/22,10:12:31,FO,8,19,22,19.5,0,19,22,0.136
16.03,16,Los Angeles,arcuata,44,Cotyledon,332532,10/20/22,10:12:38,FO,9,122,134,19.5,0.09,122,134,0.09
16.03,16,Los Angeles,arcuata,44,Cotyledon,337868,10/20/22,10:12:44,FO,10,94,164,19.5,0.427,94,164,0.427
16.03,16,Los Angeles,arcuata,44,True Leaf,342905,10/20/22,10:12:49,FO,11,72,111,19.5,0.351,72,111,0.351
16.03,16,Los Angeles,arcuata,44,True Leaf,347335,10/20/22,10:12:53,FO,12,96,130,19.7,0.262,96,130,0.262
16.03,16,Los Angeles,arcuata,44,Cotyledon,353988,10/20/22,10:13:00,FO,13,13,13,19.5,0,13,13,0
16.03,16,Los Angeles,arcuata,44,Cotyledon,359828,10/20/22,10:13:05,FO,14,16,22,19.5,0,16,22,0.273
16.03,16,Los Angeles,arcuata,44,Cotyledon,368852,10/20/22,10:13:15,FO,15,17,20,19.5,0,17,20,0.15
16.03,16,Los Angeles,arcuata,44,Cotyledon,373907,10/20/22,10:13:20,FO,16,5,15,19.5,0,5,15,-
16.03,16,Los Angeles,arcuata,44,Cotyledon,381212,10/20/22,10:13:27,FO,17,16,52,19.5,0.692,16,52,0.692
16.03,16,Los Angeles,arcuata,44,Cotyledon,385416,10/20/22,10:13:31,FO,18,8,22,19.7,0,8,22,-
16.03,16,Los Angeles,arcuata,44,True Leaf,390685,10/20/22,10:13:36,FO,19,27,38,19.5,0,27,38,0.289
16.03,16,Los Angeles,arcuata,44,True Leaf,394294,10/20/22,10:13:40,FO,20,5,10,19.7,0,5,10,-
16.03,16,Los Angeles,arcuata,44,Cotyledon,398590,10/20/22,10:13:44,FO,21,-2,17,19.4,0,-2,17,-
16.03,16,Los Angeles,arcuata,44,Cotyledon,403290,10/20/22,10:13:49,FO,22,8,18,19.5,0,8,18,-
16.03,16,Los Angeles,arcuata,44,Cotyledon,408484,10/20/22,10:13:54,FO,23,7,12,19.4,0,7,12,-
16.03,16,Los Angeles,arcuata,44,Cotyledon,418368,10/20/22,10:14:04,FO,24,11,25,19.9,0,11,25,0.56
16.03,16,Los Angeles,arcuata,44,Cotyledon,424091,10/20/22,10:14:10,FO,25,8,15,19.5,0,8,15,-
16.03,16,Los Angeles,arcuata,44,True Leaf,429879,10/20/22,10:14:16,FO,26,23,38,19.9,0,23,38,0.395
16.03,16,Los Angeles,arcuata,44,True Leaf,435059,10/20/22,10:14:21,FO,27,11,18,19.9,0,11,18,0.389
16.03,16,Los Angeles,arcuata,44,Cotyledon,440089,10/20/22,10:14:26,FO,28,4,8,19.7,0,4,8,-
16.03,16,Los Angeles,arcuata,44,Cotyledon,444272,10/20/22,10:14:30,FO,29,3,6,19.9,0,3,6,-
16.03,16,Los Angeles,arcuata,44,Cotyledon,452710,10/20/22,10:14:38,FO,30,22,20,19.9,0,22,20,-0.1
16.03,16,Los Angeles,arcuata,44,Cotyledon,457535,10/20/22,10:14:43,FO,31,13,19,19.9,0,13,19,0.316
16.03,16,Los Angeles,arcuata,44,True Leaf,465337,10/20/22,10:14:51,FO,32,11,15,19.7,0,11,15,0.267
16.03,16,Los Angeles,arcuata,44,True Leaf,469847,10/20/22,10:14:56,FO,33,18,23,19.7,0,18,23,0.217
16.03,16,Los Angeles,arcuata,44,Cotyledon,474543,10/20/22,10:15:00,FO,34,13,16,19.9,0,13,16,0.188
16.03,16,Los Angeles,arcuata,44,Cotyledon,478641,10/20/22,10:15:04,FO,35,23,34,19.9,0,23,34,0.324
16.03,16,Los Angeles,arcuata,44,Cotyledon,488215,10/20/22,10:15:14,FO,36,41,137,20.1,0.701,41,137,0.701
16.03,16,Los Angeles,arcuata,44,Cotyledon,492754,10/20/22,10:15:18,FO,37,51,105,20.1,0.514,51,105,0.514
16.03,16,Los Angeles,arcuata,44,Cotyledon,516570,10/20/22,10:15:42,FO,39,7,10,20.1,0,7,10,-
16.03,16,Los Angeles,arcuata,44,Cotyledon,520509,10/20/22,10:15:46,FO,40,10,16,20.1,0,10,16,0.375
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,740243,10/17/22,10:04:56,FO,60,32,48,21.4,0,32,48,0.333
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,746545,10/17/22,10:05:03,FO,61,100,208,21.9,0.519,100,208,0.519
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,752194,10/17/22,10:05:08,FO,62,117,678,21.4,0.827,117,678,0.827
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,755758,10/17/22,10:05:12,FO,63,466,742,21.9,0.372,466,742,0.372
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,760212,10/17/22,10:05:16,FO,64,163,232,21.6,0.297,163,232,0.297
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,764326,10/17/22,10:05:20,FO,65,158,312,21.9,0.494,158,312,0.494
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,768673,10/17/22,10:05:25,FO,66,186,321,21.6,0.421,186,321,0.421
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,773222,10/17/22,10:05:29,FO,67,108,159,21.9,0.321,108,159,0.321
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,793202,10/17/22,10:05:49,FO,69,254,585,21.4,0.566,254,585,0.566
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,798248,10/17/22,10:05:54,FO,70,418,956,21.9,0.563,418,956,0.563
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,806118,10/17/22,10:06:02,FO,71,368,785,21.9,0.531,368,785,0.531
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,818349,10/17/22,10:06:14,FO,72,519,744,21.9,0.302,519,744,0.302
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,846399,10/17/22,10:06:42,FO,73,538,1434,21.9,0.625,538,1434,0.625
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,853155,10/17/22,10:06:49,FO,74,60,43,21.9,0,60,43,-0.395
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,857416,10/17/22,10:06:53,FO,75,63,166,21.8,0.62,63,166,0.62
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,861687,10/17/22,10:06:58,FO,76,133,228,21.8,0.417,133,228,0.417
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,865938,10/17/22,10:07:02,FO,77,152,213,21.9,0.286,152,213,0.286
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,871743,10/17/22,10:07:08,FO,78,112,185,21.4,0.395,112,185,0.395
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,877654,10/17/22,10:07:14,FO,79,156,239,21.9,0.347,156,239,0.347
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,881834,10/17/22,10:07:18,FO,80,207,381,22.1,0.457,207,381,0.457
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,890971,10/17/22,10:07:27,FO,81,189,312,21.8,0.394,189,312,0.394
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,895445,10/17/22,10:07:31,FO,82,147,657,21.8,0.776,147,657,0.776
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,900733,10/17/22,10:07:37,FO,83,175,487,22.1,0.641,175,487,0.641
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,905112,10/17/22,10:07:41,FO,84,521,936,22.1,0.443,521,936,0.443
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,909497,10/17/22,10:07:46,FO,85,224,324,22.1,0.309,224,324,0.309
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,915937,10/17/22,10:07:52,FO,86,104,471,21.8,0.779,104,471,0.779
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,921593,10/17/22,10:07:58,FO,87,101,724,22.1,0.86,101,724,0.86
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,925075,10/17/22,10:08:01,FO,88,218,254,22.1,0.142,218,254,0.142
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,932133,10/17/22,10:08:08,FO,89,512,1004,21.9,0.49,512,1004,0.49
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,937499,10/17/22,10:08:14,FO,90,322,760,21.8,0.576,322,760,0.576
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,943790,10/17/22,10:08:20,FO,91,242,618,21.8,0.608,242,618,0.608
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,948281,10/17/22,10:08:24,FO,92,524,847,21.8,0.381,524,847,0.381
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,955529,10/17/22,10:08:32,FO,93,561,836,21.8,0.329,561,836,0.329
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,960211,10/17/22,10:08:36,FO,94,637,730,21.8,0.127,637,730,0.127
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,964259,10/17/22,10:08:40,FO,95,358,465,22.1,0.23,358,465,0.23
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,968482,10/17/22,10:08:44,FO,96,408,872,22.1,0.532,408,872,0.532
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,973165,10/17/22,10:08:49,FO,97,575,1018,21.9,0.435,575,1018,0.435
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,977416,10/17/22,10:08:53,FO,98,364,388,21.9,0.062,364,388,0.062
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,983081,10/17/22,10:08:59,FO,99,372,967,22.1,0.615,372,967,0.615
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,987335,10/17/22,10:09:03,FO,100,576,1021,21.9,0.436,576,1021,0.436
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,991631,10/17/22,10:09:08,FO,101,467,661,21.9,0.293,467,661,0.293
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,995834,10/17/22,10:09:12,FO,102,483,537,21.9,0.101,483,537,0.101
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,999567,10/17/22,10:09:16,FO,103,357,826,21.9,0.568,357,826,0.568
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,1003581,10/17/22,10:09:20,FO,104,446,799,21.9,0.442,446,799,0.442
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,1007911,10/17/22,10:09:24,FO,105,137,351,21.9,0.61,137,351,0.61
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,1011759,10/17/22,10:09:28,FO,106,608,847,21.9,0.282,608,847,0.282
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,1015740,10/17/22,10:09:32,FO,107,459,881,21.8,0.479,459,881,0.479
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,1019481,10/17/22,10:09:35,FO,108,567,977,22.1,0.42,567,977,0.42
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,1026386,10/17/22,10:09:42,FO,109,418,1047,21.9,0.601,418,1047,0.601
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,1031248,10/17/22,10:09:47,FO,110,329,669,22.3,0.508,329,669,0.508
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,1035839,10/17/22,10:09:52,FO,111,123,460,21.9,0.733,123,460,0.733
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,1040251,10/17/22,10:09:56,FO,112,355,701,22.3,0.494,355,701,0.494
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,1045751,10/17/22,10:10:02,FO,113,142,206,22.3,0.311,142,206,0.311
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,1049616,10/17/22,10:10:06,FO,114,246,220,22.3,0,246,220,-0.118
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,1053300,10/17/22,10:10:09,FO,115,364,697,22.3,0.478,364,697,0.478
19.05,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,1057557,10/17/22,10:10:14,FO,116,573,848,22.3,0.324,573,848,0.324
19.08,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,4740044,10/20/22,11:26:06,FO,691,185,925,22.3,0.8,185,925,0.8
19.08,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,4743706,10/20/22,11:26:09,FO,692,66,299,22.3,0.779,66,299,0.779
19.08,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,4747384,10/20/22,11:26:13,FO,693,243,1004,22.3,0.758,243,1004,0.758
19.08,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,4751181,10/20/22,11:26:17,FO,694,288,875,22.3,0.671,288,875,0.671
19.08,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,4754582,10/20/22,11:26:20,FO,695,684,1584,22.3,0.568,684,1584,0.568
19.08,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,4758358,10/20/22,11:26:24,FO,696,154,287,22.1,0.463,154,287,0.463
19.08,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,4762754,10/20/22,11:26:28,FO,697,289,1032,21.9,0.72,289,1032,0.72
19.08,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,4767125,10/20/22,11:26:33,FO,698,302,1061,22.3,0.715,302,1061,0.715
19.08,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,4771423,10/20/22,11:26:37,FO,699,591,961,22.3,0.385,591,961,0.385
19.08,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,4775712,10/20/22,11:26:41,FO,700,438,1033,22.3,0.576,438,1033,0.576
19.08,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,4779742,10/20/22,11:26:45,FO,701,387,1104,22.3,0.649,387,1104,0.649
19.08,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,4784100,10/20/22,11:26:50,FO,702,338,1059,22.1,0.681,338,1059,0.681
19.08,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,4788037,10/20/22,11:26:54,FO,703,334,866,22.5,0.614,334,866,0.614
19.08,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,4792532,10/20/22,11:26:58,FO,704,248,718,22.3,0.655,248,718,0.655
19.08,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,4796364,10/20/22,11:27:02,FO,705,274,976,22.3,0.719,274,976,0.719
19.08,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,4800071,10/20/22,11:27:06,FO,706,334,1088,22.5,0.693,334,1088,0.693
19.08,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,4803801,10/20/22,11:27:09,FO,707,34,114,22.3,0.702,34,114,0.702
19.08,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,4807548,10/20/22,11:27:13,FO,708,268,452,22.1,0.407,268,452,0.407
19.08,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,4811536,10/20/22,11:27:17,FO,709,237,1000,22.5,0.763,237,1000,0.763
19.08,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,4815553,10/20/22,11:27:21,FO,710,298,1057,22.3,0.718,298,1057,0.718
19.08,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,4819899,10/20/22,11:27:26,FO,711,125,251,22.1,0.502,125,251,0.502
19.08,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,4823493,10/20/22,11:27:29,FO,712,79,247,22.3,0.68,79,247,0.68
19.08,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,4827218,10/20/22,11:27:33,FO,713,291,1124,22.3,0.741,291,1124,0.741
19.08,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,4830976,10/20/22,11:27:37,FO,714,297,1182,22.3,0.749,297,1182,0.749
19.08,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,4835692,10/20/22,11:27:41,FO,715,254,587,22.5,0.567,254,587,0.567
19.08,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,4839387,10/20/22,11:27:45,FO,716,306,585,22.5,0.477,306,585,0.477
19.08,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,4844188,10/20/22,11:27:50,FO,717,311,1004,21.9,0.69,311,1004,0.69
19.08,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,4847758,10/20/22,11:27:53,FO,718,309,1149,22.3,0.731,309,1149,0.731
19.08,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,4851658,10/20/22,11:27:57,FO,719,106,369,22.1,0.713,106,369,0.713
19.08,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,4855373,10/20/22,11:28:01,FO,720,534,1397,22.5,0.618,534,1397,0.618
19.08,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,4859120,10/20/22,11:28:05,FO,721,177,1015,22.5,0.826,177,1015,0.826
19.08,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,4862755,10/20/22,11:28:08,FO,722,243,928,22.3,0.738,243,928,0.738
19.08,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,4866556,10/20/22,11:28:12,FO,723,105,284,22.3,0.63,105,284,0.63
19.08,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,4870412,10/20/22,11:28:16,FO,724,56,462,22.3,0.879,56,462,0.879
19.08,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,4874165,10/20/22,11:28:20,FO,725,225,1013,22.1,0.778,225,1013,0.778
19.08,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,4877782,10/20/22,11:28:23,FO,726,224,1019,22.6,0.78,224,1019,0.78
19.1,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,2030148,10/20/22,10:40:56,FO,286,140,668,21.9,0.79,140,668,0.79
19.1,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,2034471,10/20/22,10:41:00,FO,287,327,726,21.9,0.55,327,726,0.55
19.1,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,2038626,10/20/22,10:41:04,FO,288,379,970,21.4,0.609,379,970,0.609
19.1,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,2042291,10/20/22,10:41:08,FO,289,375,891,21.9,0.579,375,891,0.579
19.1,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,2046176,10/20/22,10:41:12,FO,290,444,796,21.6,0.442,444,796,0.442
19.1,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,2049961,10/20/22,10:41:16,FO,291,262,560,21.6,0.532,262,560,0.532
19.1,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,2053598,10/20/22,10:41:19,FO,292,266,1044,21.6,0.745,266,1044,0.745
19.1,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,2057475,10/20/22,10:41:23,FO,293,249,869,21.9,0.713,249,869,0.713
19.1,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,2061517,10/20/22,10:41:27,FO,294,78,1066,21.9,0.927,78,1066,0.927
19.1,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,2065713,10/20/22,10:41:31,FO,295,256,1260,21.9,0.797,256,1260,0.797
19.1,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,2070043,10/20/22,10:41:36,FO,296,204,835,21.9,0.756,204,835,0.756
19.1,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,2073680,10/20/22,10:41:39,FO,297,215,831,21.8,0.741,215,831,0.741
19.1,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,2077491,10/20/22,10:41:43,FO,298,328,1055,21.9,0.689,328,1055,0.689
19.1,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,2081217,10/20/22,10:41:47,FO,299,320,797,21.9,0.598,320,797,0.598
19.1,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,2085025,10/20/22,10:41:51,FO,300,213,871,21.6,0.755,213,871,0.755
19.1,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,2088656,10/20/22,10:41:54,FO,301,139,331,21.6,0.58,139,331,0.58
19.1,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,2092680,10/20/22,10:41:58,FO,302,222,1012,21.9,0.781,222,1012,0.781
19.1,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,2096828,10/20/22,10:42:02,FO,303,326,703,21.4,0.536,326,703,0.536
19.1,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,2100682,10/20/22,10:42:06,FO,304,236,1037,21.9,0.772,236,1037,0.772
19.1,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,2104938,10/20/22,10:42:11,FO,305,281,970,21.9,0.71,281,970,0.71
19.1,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,2109939,10/20/22,10:42:16,FO,306,324,553,21.6,0.414,324,553,0.414
19.1,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,2114130,10/20/22,10:42:20,FO,307,447,776,21.6,0.424,447,776,0.424
19.1,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,2118312,10/20/22,10:42:24,FO,308,275,1132,21.9,0.757,275,1132,0.757
19.1,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,2122522,10/20/22,10:42:28,FO,309,264,955,21.6,0.724,264,955,0.724
19.1,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,2126470,10/20/22,10:42:32,FO,310,404,1075,21.9,0.624,404,1075,0.624
19.1,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,2134324,10/20/22,10:42:40,FO,311,138,508,21.9,0.728,138,508,0.728
19.1,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,2138506,10/20/22,10:42:44,FO,312,254,1050,21.6,0.758,254,1050,0.758
19.1,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,True Leaf,2142094,10/20/22,10:42:48,FO,313,254,787,21.9,0.677,254,787,0.677
19.1,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,2145972,10/20/22,10:42:52,FO,314,179,458,21.9,0.609,179,458,0.609
19.1,19,Los Angeles,arcuata x sparsiflora x sparsiflora,44,Cotyledon,2149844,10/20/22,10:42:56,FO,315,290,784,21.9,0.63,290,784,0.63
